city,weather_data,lat,lon,temp,humid,wind,clouds
lubango,"{'coord': {'lon': 13.49, 'lat': -14.92}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 66.91, 'pressure': 1012.74, 'humidity': 84, 'temp_min': 66.91, 'temp_max': 66.91, 'sea_level': 1012.74, 'grnd_level': 888.17}, 'wind': {'speed': 2.26, 'deg': 41.5049}, 'rain': {'3h': 0.97}, 'clouds': {'all': 68}, 'dt': 1551563410, 'sys': {'message': 0.0043, 'country': 'AO', 'sunrise': 1551503228, 'sunset': 1551547722}, 'id': 3347762, 'name': 'Lubango', 'cod': 200}",-14.92,13.49,66.91,84,2.26,68
pacific grove,"{'coord': {'lon': -121.92, 'lat': 36.62}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 57.74, 'pressure': 1011, 'humidity': 77, 'temp_min': 52, 'temp_max': 64}, 'visibility': 16093, 'wind': {'speed': 16.11, 'deg': 220, 'gust': 10.3}, 'rain': {'1h': 0.74}, 'clouds': {'all': 90}, 'dt': 1551562583, 'sys': {'type': 1, 'id': 4980, 'message': 0.0084, 'country': 'US', 'sunrise': 1551537351, 'sunset': 1551578633}, 'id': 5380437, 'name': 'Pacific Grove', 'cod': 200}",36.62,-121.92,57.74,77,16.11,90
lompoc,"{'coord': {'lon': -120.46, 'lat': 34.64}, 'weather': [{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 58.59, 'pressure': 1014, 'humidity': 93, 'temp_min': 55.99, 'temp_max': 60.8}, 'visibility': 12874, 'wind': {'speed': 10.29, 'deg': 220}, 'rain': {'1h': 1.2}, 'clouds': {'all': 90}, 'dt': 1551563374, 'sys': {'type': 1, 'id': 6155, 'message': 0.0076, 'country': 'US', 'sunrise': 1551536921, 'sunset': 1551578361}, 'id': 5367788, 'name': 'Lompoc', 'cod': 200}",34.64,-120.46,58.59,93,10.29,90
verkh-usugli,"{'coord': {'lon': 115.17, 'lat': 52.7}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 3.73, 'pressure': 1016.74, 'humidity': 56, 'temp_min': 3.73, 'temp_max': 3.73, 'sea_level': 1016.74, 'grnd_level': 903.45}, 'wind': {'speed': 2.37, 'deg': 255.505}, 'clouds': {'all': 0}, 'dt': 1551563410, 'sys': {'message': 0.0032, 'country': 'RU', 'sunrise': 1551481397, 'sunset': 1551520824}, 'id': 2013459, 'name': 'Verkh-Usugli', 'cod': 200}",52.7,115.17,3.73,56,2.37,0
inhambane,"{'coord': {'lon': 35.38, 'lat': -23.87}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 78.65, 'pressure': 1012.34, 'humidity': 97, 'temp_min': 78.65, 'temp_max': 78.65, 'sea_level': 1012.34, 'grnd_level': 1008.57}, 'wind': {'speed': 8.63, 'deg': 67.0049}, 'clouds': {'all': 8}, 'dt': 1551563411, 'sys': {'message': 0.0044, 'country': 'MZ', 'sunrise': 1551497665, 'sunset': 1551542772}, 'id': 1045114, 'name': 'Inhambane', 'cod': 200}",-23.87,35.38,78.65,97,8.63,8
barranca,"{'coord': {'lon': -77.76, 'lat': -10.75}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 74.6, 'pressure': 1010.54, 'humidity': 97, 'temp_min': 74.6, 'temp_max': 74.6, 'sea_level': 1010.54, 'grnd_level': 1006.41}, 'wind': {'speed': 13.89, 'deg': 165.005}, 'clouds': {'all': 20}, 'dt': 1551563411, 'sys': {'message': 0.0042, 'country': 'PE', 'sunrise': 1551525262, 'sunset': 1551569486}, 'id': 3946820, 'name': 'Barranca', 'cod': 200}",-10.75,-77.76,74.6,97,13.89,20
taltal,"{'coord': {'lon': -70.49, 'lat': -25.41}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 70.51, 'pressure': 1012.3, 'humidity': 70, 'temp_min': 70.51, 'temp_max': 70.51, 'sea_level': 1012.3, 'grnd_level': 859.53}, 'wind': {'speed': 4.16, 'deg': 211.005}, 'clouds': {'all': 44}, 'dt': 1551563412, 'sys': {'message': 0.0034, 'country': 'CL', 'sunrise': 1551523025, 'sunset': 1551568220}, 'id': 3870243, 'name': 'Taltal', 'cod': 200}",-25.41,-70.49,70.51,70,4.16,44
seoul,"{'coord': {'lon': 126.98, 'lat': 37.57}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 29.97, 'pressure': 1015, 'humidity': 80, 'temp_min': 26.6, 'temp_max': 32}, 'visibility': 3200, 'wind': {'speed': 1.12, 'deg': 10}, 'clouds': {'all': 1}, 'dt': 1551561600, 'sys': {'type': 1, 'id': 5509, 'message': 0.0037, 'country': 'KR', 'sunrise': 1551477713, 'sunset': 1551518818}, 'id': 1835848, 'name': 'Seoul', 'cod': 200}",37.57,126.98,29.97,80,1.12,1
koygorodok,"{'coord': {'lon': 51.01, 'lat': 60.44}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 2.6, 'pressure': 1001.94, 'humidity': 73, 'temp_min': 2.6, 'temp_max': 2.6, 'sea_level': 1001.94, 'grnd_level': 980.65}, 'wind': {'speed': 4.16, 'deg': 13.5049}, 'clouds': {'all': 20}, 'dt': 1551563414, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1551497464, 'sunset': 1551535567}, 'id': 543396, 'name': 'Koygorodok', 'cod': 200}",60.44,51.01,2.6,73,4.16,20
anadyr,"{'coord': {'lon': 177.51, 'lat': 64.73}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -0.21, 'pressure': 1017, 'humidity': 77, 'temp_min': -0.41, 'temp_max': -0.01}, 'visibility': 10000, 'wind': {'speed': 6.71, 'deg': 30}, 'clouds': {'all': 0}, 'dt': 1551562992, 'sys': {'type': 1, 'id': 8872, 'message': 0.0105, 'country': 'RU', 'sunrise': 1551467725, 'sunset': 1551504606}, 'id': 2127202, 'name': 'Anadyr', 'cod': 200}",64.73,177.51,-0.21,77,6.71,0
filingue,"{'coord': {'lon': 3.32, 'lat': 14.35}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 71.5, 'pressure': 1014.3, 'humidity': 20, 'temp_min': 71.5, 'temp_max': 71.5, 'sea_level': 1014.3, 'grnd_level': 985.93}, 'wind': {'speed': 10.54, 'deg': 13.5049}, 'clouds': {'all': 20}, 'dt': 1551563416, 'sys': {'message': 0.0091, 'country': 'NE', 'sunrise': 1551506547, 'sunset': 1551549310}, 'id': 2444995, 'name': 'Filingue', 'cod': 200}",14.35,3.32,71.5,20,10.54,20
eseka,"{'coord': {'lon': 10.77, 'lat': 3.65}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 73.66, 'pressure': 1012.86, 'humidity': 93, 'temp_min': 73.66, 'temp_max': 73.66, 'sea_level': 1012.86, 'grnd_level': 972.89}, 'wind': {'speed': 3.15, 'deg': 242.505}, 'clouds': {'all': 24}, 'dt': 1551563416, 'sys': {'message': 0.0031, 'country': 'CM', 'sunrise': 1551504443, 'sunset': 1551547829}, 'id': 2231881, 'name': 'Eseka', 'cod': 200}",3.65,10.77,73.66,93,3.15,24
korablino,"{'coord': {'lon': 40.02, 'lat': 53.92}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 8.01, 'pressure': 991, 'humidity': 54, 'temp_min': 8.01, 'temp_max': 8.01}, 'wind': {'speed': 7.74, 'deg': 310.005}, 'snow': {'3h': 0.058}, 'clouds': {'all': 64}, 'dt': 1551563334, 'sys': {'type': 3, 'id': 2013543, 'message': 0.0046, 'country': 'RU', 'sunrise': 1551499496, 'sunset': 1551538794}, 'id': 545001, 'name': 'Korablino', 'cod': 200}",53.92,40.02,8.01,54,7.74,64
morales,"{'coord': {'lon': -73.87, 'lat': 8.28}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 93.5, 'pressure': 1006.54, 'humidity': 46, 'temp_min': 93.5, 'temp_max': 93.5, 'sea_level': 1006.54, 'grnd_level': 977.45}, 'wind': {'speed': 2.71, 'deg': 103.505}, 'rain': {'3h': 0.17}, 'clouds': {'all': 36}, 'dt': 1551563417, 'sys': {'message': 0.0039, 'country': 'CO', 'sunrise': 1551524886, 'sunset': 1551568011}, 'id': 3674412, 'name': 'Morales', 'cod': 200}",8.28,-73.87,93.5,46,2.71,36
vikhorevka,"{'coord': {'lon': 101.17, 'lat': 56.12}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 21.96, 'pressure': 1012, 'humidity': 92, 'temp_min': 21, 'temp_max': 23}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 20}, 'clouds': {'all': 88}, 'dt': 1551562993, 'sys': {'type': 1, 'id': 8892, 'message': 0.0031, 'country': 'RU', 'sunrise': 1551485026, 'sunset': 1551523921}, 'id': 2013399, 'name': 'Vikhorevka', 'cod': 200}",56.12,101.17,21.96,92,2.24,88
dalby,"{'coord': {'lon': 151.26, 'lat': -27.18}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 66.2, 'pressure': 1021, 'humidity': 88, 'temp_min': 66.2, 'temp_max': 66.2}, 'wind': {'speed': 12.75, 'deg': 120}, 'clouds': {'all': 24}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 9497, 'message': 0.0041, 'country': 'AU', 'sunrise': 1551469715, 'sunset': 1551515103}, 'id': 2169535, 'name': 'Dalby', 'cod': 200}",-27.18,151.26,66.2,88,12.75,24
curup,"{'coord': {'lon': 102.53, 'lat': -3.47}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 69.25, 'pressure': 1008.82, 'humidity': 95, 'temp_min': 69.25, 'temp_max': 69.25, 'sea_level': 1008.82, 'grnd_level': 938.65}, 'wind': {'speed': 0.69, 'deg': 318.505}, 'rain': {'3h': 0.375}, 'clouds': {'all': 64}, 'dt': 1551563362, 'sys': {'message': 0.0036, 'country': 'ID', 'sunrise': 1551482213, 'sunset': 1551526014}, 'id': 1645875, 'name': 'Curup', 'cod': 200}",-3.47,102.53,69.25,95,0.69,64
pine bluff,"{'coord': {'lon': -92, 'lat': 34.23}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 46.27, 'pressure': 1022, 'humidity': 70, 'temp_min': 44.01, 'temp_max': 48.2}, 'visibility': 14484, 'wind': {'speed': 9.17, 'deg': 10}, 'clouds': {'all': 90}, 'dt': 1551563182, 'sys': {'type': 1, 'id': 5830, 'message': 0.004, 'country': 'US', 'sunrise': 1551530080, 'sunset': 1551571542}, 'id': 4126226, 'name': 'Pine Bluff', 'cod': 200}",34.23,-92.0,46.27,70,9.17,90
scarborough,"{'coord': {'lon': -0.41, 'lat': 54.28}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.62, 'pressure': 996, 'humidity': 76, 'temp_min': 45, 'temp_max': 53.6}, 'visibility': 10000, 'wind': {'speed': 23.04, 'deg': 210}, 'rain': {'1h': 0.64}, 'clouds': {'all': 92}, 'dt': 1551563404, 'sys': {'type': 1, 'id': 1515, 'message': 0.0057, 'country': 'GB', 'sunrise': 1551509212, 'sunset': 1551548483}, 'id': 2638419, 'name': 'Scarborough', 'cod': 200}",54.28,-0.41,49.62,76,23.04,92
jacksonville,"{'coord': {'lon': -81.66, 'lat': 30.33}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 67.66, 'pressure': 1019, 'humidity': 100, 'temp_min': 66, 'temp_max': 69.8}, 'visibility': 3219, 'wind': {'speed': 9.17, 'deg': 180}, 'rain': {'1h': 3.18}, 'clouds': {'all': 75}, 'dt': 1551563241, 'sys': {'type': 1, 'id': 4349, 'message': 0.0066, 'country': 'US', 'sunrise': 1551527453, 'sunset': 1551569202}, 'id': 4160021, 'name': 'Jacksonville', 'cod': 200}",30.33,-81.66,67.66,100,9.17,75
sangar,"{'coord': {'lon': 127.47, 'lat': 63.92}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -24, 'pressure': 1018.38, 'humidity': 35, 'temp_min': -24, 'temp_max': -24, 'sea_level': 1018.38, 'grnd_level': 986.89}, 'wind': {'speed': 3.04, 'deg': 107.005}, 'clouds': {'all': 0}, 'dt': 1551563421, 'sys': {'message': 0.0042, 'country': 'RU', 'sunrise': 1551479588, 'sunset': 1551516757}, 'id': 2017215, 'name': 'Sangar', 'cod': 200}",63.92,127.47,-24.0,35,3.04,0
mitsamiouli,"{'coord': {'lon': 43.28, 'lat': -11.38}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.38, 'pressure': 1009.94, 'humidity': 96, 'temp_min': 83.38, 'temp_max': 83.38, 'sea_level': 1009.94, 'grnd_level': 1002.33}, 'wind': {'speed': 10.54, 'deg': 57.5049}, 'clouds': {'all': 92}, 'dt': 1551563421, 'sys': {'message': 0.0033, 'country': 'KM', 'sunrise': 1551496191, 'sunset': 1551540466}, 'id': 921786, 'name': 'Mitsamiouli', 'cod': 200}",-11.38,43.28,83.38,96,10.54,92
bonfim,"{'coord': {'lon': -44.24, 'lat': -20.33}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 73.4, 'pressure': 1019, 'humidity': 78, 'temp_min': 73.4, 'temp_max': 73.4}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 90}, 'clouds': {'all': 75}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8414, 'message': 0.0034, 'country': 'BR', 'sunrise': 1551516906, 'sunset': 1551561746}, 'id': 3451126, 'name': 'Bonfim', 'cod': 200}",-20.33,-44.24,73.4,78,5.82,75
alta floresta,"{'coord': {'lon': -56.08, 'lat': -9.87}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 84.2, 'pressure': 1011, 'humidity': 74, 'temp_min': 84.2, 'temp_max': 84.2}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 330}, 'clouds': {'all': 20}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8308, 'message': 0.0041, 'country': 'BR', 'sunrise': 1551520086, 'sunset': 1551564258}, 'id': 6316343, 'name': 'Alta Floresta', 'cod': 200}",-9.87,-56.08,84.2,74,8.05,20
poum,"{'coord': {'lon': 20.71, 'lat': 41.28}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 20.2, 'pressure': 1016.62, 'humidity': 80, 'temp_min': 20.2, 'temp_max': 20.2, 'sea_level': 1016.62, 'grnd_level': 892.81}, 'wind': {'speed': 1.59, 'deg': 18.5049}, 'clouds': {'all': 0}, 'dt': 1551562828, 'sys': {'message': 0.01, 'country': 'MK', 'sunrise': 1551503362, 'sunset': 1551544175}, 'id': 787487, 'name': 'Poum', 'cod': 200}",41.28,20.71,20.2,80,1.59,0
sao filipe,"{'coord': {'lon': -24.5, 'lat': 14.9}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.02, 'pressure': 1017.66, 'humidity': 83, 'temp_min': 74.02, 'temp_max': 74.02, 'sea_level': 1017.66, 'grnd_level': 1005.93}, 'wind': {'speed': 16.02, 'deg': 61.5049}, 'clouds': {'all': 0}, 'dt': 1551563423, 'sys': {'message': 0.0038, 'country': 'CV', 'sunrise': 1551513237, 'sunset': 1551555971}, 'id': 3374210, 'name': 'Sao Filipe', 'cod': 200}",14.9,-24.5,74.02,83,16.02,0
dordrecht,"{'coord': {'lon': 4.68, 'lat': 51.8}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.17, 'pressure': 1009, 'humidity': 81, 'temp_min': 48, 'temp_max': 50}, 'visibility': 10000, 'wind': {'speed': 21.92, 'deg': 230}, 'rain': {'1h': 0.25}, 'clouds': {'all': 90}, 'dt': 1551563355, 'sys': {'type': 1, 'id': 1541, 'message': 0.0079, 'country': 'NL', 'sunrise': 1551507809, 'sunset': 1551547438}, 'id': 2756669, 'name': 'Dordrecht', 'cod': 200}",51.8,4.68,49.17,81,21.92,90
haines junction,"{'coord': {'lon': -137.51, 'lat': 60.75}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 13.04, 'pressure': 1033.86, 'humidity': 84, 'temp_min': 13.04, 'temp_max': 13.04, 'sea_level': 1033.86, 'grnd_level': 899.69}, 'wind': {'speed': 2.04, 'deg': 100.505}, 'clouds': {'all': 88}, 'dt': 1551563424, 'sys': {'message': 0.0042, 'country': 'CA', 'sunrise': 1551542648, 'sunset': 1551580860}, 'id': 5969025, 'name': 'Haines Junction', 'cod': 200}",60.75,-137.51,13.04,84,2.04,88
port lincoln,"{'coord': {'lon': 135.86, 'lat': -34.72}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 67.72, 'pressure': 1018.46, 'humidity': 92, 'temp_min': 67.72, 'temp_max': 67.72, 'sea_level': 1018.46, 'grnd_level': 1015.05}, 'wind': {'speed': 13.11, 'deg': 189.005}, 'clouds': {'all': 44}, 'dt': 1551563424, 'sys': {'message': 0.0038, 'country': 'AU', 'sunrise': 1551473085, 'sunset': 1551519115}, 'id': 2063036, 'name': 'Port Lincoln', 'cod': 200}",-34.72,135.86,67.72,92,13.11,44
hualmay,"{'coord': {'lon': -77.61, 'lat': -11.1}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 78.34, 'pressure': 1010.42, 'humidity': 62, 'temp_min': 78.34, 'temp_max': 78.34, 'sea_level': 1010.42, 'grnd_level': 972.65}, 'wind': {'speed': 5.95, 'deg': 190.005}, 'clouds': {'all': 8}, 'dt': 1551563425, 'sys': {'message': 0.0038, 'country': 'PE', 'sunrise': 1551525215, 'sunset': 1551569460}, 'id': 3939761, 'name': 'Hualmay', 'cod': 200}",-11.1,-77.61,78.34,62,5.95,8
dwarka,"{'coord': {'lon': 77.04, 'lat': 28.58}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 59.07, 'pressure': 1014, 'humidity': 93, 'temp_min': 53.6, 'temp_max': 64}, 'visibility': 2200, 'wind': {'speed': 6.93, 'deg': 50}, 'clouds': {'all': 75}, 'dt': 1551563107, 'sys': {'type': 1, 'id': 9165, 'message': 0.0045, 'country': 'IN', 'sunrise': 1551489330, 'sunset': 1551531158}, 'id': 1273294, 'name': 'Dwarka', 'cod': 200}",28.58,77.04,59.07,93,6.93,75
avera,"{'coord': {'lon': -82.53, 'lat': 33.19}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 70, 'pressure': 1017, 'humidity': 68, 'temp_min': 68, 'temp_max': 71.6}, 'visibility': 16093, 'wind': {'speed': 8.05, 'deg': 280}, 'clouds': {'all': 40}, 'dt': 1551563420, 'sys': {'type': 1, 'id': 2827, 'message': 0.005, 'country': 'US', 'sunrise': 1551527769, 'sunset': 1551569307}, 'id': 4231997, 'name': 'Avera', 'cod': 200}",33.19,-82.53,70.0,68,8.05,40
valentin gomez farias,"{'coord': {'lon': -104.7, 'lat': 24.05}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 84.56, 'pressure': 1021, 'humidity': 6, 'temp_min': 84.2, 'temp_max': 84.99}, 'visibility': 22530, 'wind': {'speed': 9.17, 'deg': 160}, 'clouds': {'all': 5}, 'dt': 1551563416, 'sys': {'type': 1, 'id': 7113, 'message': 0.0051, 'country': 'MX', 'sunrise': 1551532762, 'sunset': 1551574945}, 'id': 4011743, 'name': 'Valentin Gomez Farias', 'cod': 200}",24.05,-104.7,84.56,6,9.17,5
cao bang,"{'coord': {'lon': 106.25, 'lat': 22.67}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 61.37, 'pressure': 1009.74, 'humidity': 92, 'temp_min': 61.37, 'temp_max': 61.37, 'sea_level': 1009.74, 'grnd_level': 936.33}, 'wind': {'speed': 2.59, 'deg': 126.505}, 'rain': {'3h': 0.27}, 'clouds': {'all': 88}, 'dt': 1551563426, 'sys': {'message': 0.0034, 'country': 'VN', 'sunrise': 1551482119, 'sunset': 1551524345}, 'id': 1586185, 'name': 'Cao Bang', 'cod': 200}",22.67,106.25,61.37,92,2.59,88
navoi,"{'coord': {'lon': 11.83, 'lat': 46.17}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 41.56, 'pressure': 1013, 'humidity': 68, 'temp_min': 30, 'temp_max': 46.99}, 'visibility': 10000, 'wind': {'speed': 1.12, 'deg': 340}, 'clouds': {'all': 5}, 'dt': 1551563422, 'sys': {'type': 1, 'id': 6829, 'message': 0.0058, 'country': 'IT', 'sunrise': 1551505744, 'sunset': 1551546062}, 'id': 3177120, 'name': 'Navoi', 'cod': 200}",46.17,11.83,41.56,68,1.12,5
coquimbo,"{'coord': {'lon': -71.34, 'lat': -29.95}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 66.2, 'pressure': 1015, 'humidity': 72, 'temp_min': 66.2, 'temp_max': 66.2}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 260}, 'clouds': {'all': 40}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8514, 'message': 0.0034, 'country': 'CL', 'sunrise': 1551523051, 'sunset': 1551568596}, 'id': 3893629, 'name': 'Coquimbo', 'cod': 200}",-29.95,-71.34,66.2,72,8.05,40
rebrikha,"{'coord': {'lon': 82.34, 'lat': 53.08}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 18.76, 'pressure': 1012.74, 'humidity': 85, 'temp_min': 18.76, 'temp_max': 18.76, 'sea_level': 1012.74, 'grnd_level': 982.57}, 'wind': {'speed': 10.09, 'deg': 81.5049}, 'clouds': {'all': 20}, 'dt': 1551563427, 'sys': {'message': 0.0041, 'country': 'RU', 'sunrise': 1551489292, 'sunset': 1551528686}, 'id': 1493722, 'name': 'Rebrikha', 'cod': 200}",53.08,82.34,18.76,85,10.09,20
buraydah,"{'coord': {'lon': 43.97, 'lat': 26.33}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 51.8, 'pressure': 1015, 'humidity': 66, 'temp_min': 51.8, 'temp_max': 51.8}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 130}, 'clouds': {'all': 20}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 7411, 'message': 0.0036, 'country': 'SA', 'sunrise': 1551497182, 'sunset': 1551539176}, 'id': 107304, 'name': 'Buraydah', 'cod': 200}",26.33,43.97,51.8,66,5.82,20
wanaka,"{'coord': {'lon': 169.14, 'lat': -44.7}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 53.27, 'pressure': 1030.82, 'humidity': 71, 'temp_min': 53.27, 'temp_max': 53.27, 'sea_level': 1030.82, 'grnd_level': 938.65}, 'wind': {'speed': 2.71, 'deg': 312.005}, 'clouds': {'all': 0}, 'dt': 1551563189, 'sys': {'message': 0.0031, 'country': 'NZ', 'sunrise': 1551464539, 'sunset': 1551511672}, 'id': 2184707, 'name': 'Wanaka', 'cod': 200}",-44.7,169.14,53.27,71,2.71,0
